%time,field.header.seq,field.header.stamp,field.header.frame_id,field.toe,field.l_meta,field.r_meta,field.heel
1542407894078505039,949,0,/fsr_data_acquisition,0,0,0,0
1542407894082793951,950,0,/fsr_data_acquisition,0,0,0,0
1542407894087580919,951,0,/fsr_data_acquisition,0,0,0,0
1542407894092695951,952,0,/fsr_data_acquisition,0,0,0,0
1542407894097748994,953,0,/fsr_data_acquisition,0,0,0,0
1542407894106889009,954,0,/fsr_data_acquisition,0,0,0,0
1542407894108376979,955,0,/fsr_data_acquisition,0,0,0,0
1542407894114131927,956,0,/fsr_data_acquisition,0,0,0,0
1542407894117403984,957,0,/fsr_data_acquisition,0,0,0,0
1542407894122627019,958,0,/fsr_data_acquisition,0,0,0,0
1542407894130019903,959,0,/fsr_data_acquisition,0,0,0,0
1542407894133369922,960,0,/fsr_data_acquisition,0,0,0,0
1542407894137307882,961,0,/fsr_data_acquisition,0,0,0,0
1542407894143137931,962,0,/fsr_data_acquisition,0,0,0,0
1542407894148545026,963,0,/fsr_data_acquisition,0,0,0,0
1542407894152203083,964,0,/fsr_data_acquisition,0,0,0,0
1542407894157684087,965,0,/fsr_data_acquisition,0,0,0,0
1542407894167783975,967,0,/fsr_data_acquisition,0,0,0,0
1542407894174870967,968,0,/fsr_data_acquisition,0,0,0,0
1542407894178612947,969,0,/fsr_data_acquisition,0,0,0,0
1542407894185811042,970,0,/fsr_data_acquisition,0,0,0,0
1542407894187249898,971,0,/fsr_data_acquisition,0,0,0,0
1542407894192821025,972,0,/fsr_data_acquisition,0,0,0,0
1542407894198827028,973,0,/fsr_data_acquisition,0,0,0,0
1542407894206690073,975,0,/fsr_data_acquisition,0,0,0,0
1542407894213110923,976,0,/fsr_data_acquisition,0,0,0,0
1542407894217365980,977,0,/fsr_data_acquisition,0,0,0,0
1542407894222779035,978,0,/fsr_data_acquisition,0,0,0,0
1542407894228828907,979,0,/fsr_data_acquisition,0,0,0,0
1542407894236283063,980,0,/fsr_data_acquisition,0,0,0,0
1542407894237153053,981,0,/fsr_data_acquisition,0,0,0,0
1542407894248945951,983,0,/fsr_data_acquisition,0,0,0,0
1542407894252517938,984,0,/fsr_data_acquisition,0,0,0,0
1542407894258450984,985,0,/fsr_data_acquisition,0,0,0,0
1542407894262454032,986,0,/fsr_data_acquisition,0,0,0,0
1542407894266927957,987,0,/fsr_data_acquisition,0,0,0,0
1542407894272736072,988,0,/fsr_data_acquisition,0,0,0,0
1542407894277026891,989,0,/fsr_data_acquisition,0,0,0,0
1542407894282913923,990,0,/fsr_data_acquisition,0,0,0,0
1542407894288749933,991,0,/fsr_data_acquisition,0,0,0,0
1542407894292614936,992,0,/fsr_data_acquisition,0,0,0,0
